,GAME_ID,TEAM_ABBREVIATION,TEAM_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON
1849,21700724,OKC,20937965880,45.0,93.0,5.167,14.0,33.0,2.97,17.0,23.0,3.666,13.0,30.0,43.0,23.0,9.0,2.0,9.0,20.0,121.0,65.0,2017
1850,21700725,IND,20937965802,47.0,87.0,4.558,5.0,18.0,2.0,15.0,19.0,4.583,9.0,29.0,38.0,25.0,9.0,1.0,9.0,24.0,114.0,10.0,2017
1851,21700725,ORL,19327353036,42.0,77.0,5.892,8.0,25.0,2.334,20.0,32.0,5.35,13.0,27.0,40.0,21.0,6.0,7.0,14.0,18.0,112.0,-10.0,2017
1852,21700726,ATL,20937965581,38.0,88.0,5.561,12.0,43.0,3.1660000000000004,16.0,21.0,5.857,11.0,21.0,32.0,24.0,2.0,4.0,12.0,15.0,104.0,-125.0,2017
1853,21700726,WAS,19327353168,49.0,85.0,6.723,18.0,32.0,4.2,13.0,14.0,5.5,7.0,31.0,38.0,40.0,7.0,6.0,12.0,21.0,129.0,125.0,2017
1854,21700727,CHA,20937965958,29.0,84.0,3.149,5.0,24.0,0.944,28.0,35.0,5.071,12.0,34.0,46.0,12.0,6.0,6.0,7.0,15.0,91.0,-20.0,2017
1855,21700727,MIA,19327352976,38.0,85.0,4.0200000000000005,8.0,26.0,2.697,11.0,18.0,3.75,11.0,40.0,51.0,25.0,4.0,5.0,12.0,24.0,95.0,20.0,2017
1856,21700728,BOS,19327352856,37.0,85.0,3.927,14.0,28.0,4.117,17.0,24.0,4.333,11.0,34.0,45.0,17.0,6.0,2.0,14.0,23.0,105.0,-20.0,2017
1857,21700728,GSW,20937965672,38.0,84.0,5.003,10.0,27.0,1.065,23.0,26.0,4.614,10.0,33.0,43.0,19.0,9.0,9.0,11.0,17.0,109.0,20.0,2017
1858,21700729,BKN,20937965763,38.0,82.0,5.305,9.0,30.0,2.267,12.0,15.0,5.083,11.0,32.0,43.0,22.0,3.0,7.0,15.0,19.0,97.0,-70.0,2017
1859,21700729,MIN,20937965750,42.0,96.0,3.731,4.0,21.0,1.233,23.0,26.0,5.607,16.0,33.0,49.0,20.0,9.0,7.0,5.0,12.0,111.0,70.0,2017
1860,21700730,DAL,17716740162,34.0,85.0,4.301,11.0,31.0,3.35,10.0,19.0,3.333,8.0,35.0,43.0,17.0,8.0,5.0,8.0,15.0,89.0,-10.0,2017
1861,21700730,DEN,20937965659,34.0,81.0,3.433,12.0,33.0,2.262,11.0,15.0,3.0,9.0,44.0,53.0,23.0,6.0,8.0,14.0,21.0,91.0,10.0,2017
1862,21700731,CHI,20937965633,36.0,87.0,3.939,12.0,34.0,2.733,12.0,15.0,3.833,10.0,31.0,41.0,25.0,8.0,2.0,16.0,18.0,96.0,-70.0,2017
1863,21700731,MIL,20937965737,41.0,77.0,5.966,13.0,28.0,4.293,15.0,25.0,4.321,7.0,36.0,43.0,28.0,11.0,4.0,14.0,16.0,110.0,70.0,2017
1864,21700732,HOU,17716740195,32.0,72.0,4.226,11.0,37.0,1.756,38.0,49.0,6.542,5.0,38.0,43.0,17.0,8.0,2.0,12.0,21.0,113.0,55.0,2017
1865,21700732,PHX,20937965828,36.0,85.0,3.789,8.0,33.0,1.389,22.0,26.0,5.833,7.0,36.0,43.0,17.0,7.0,2.0,12.0,29.0,102.0,-55.0,2017
1866,21700733,LAC,19327352952,45.0,96.0,5.082,9.0,28.0,2.153,13.0,18.0,3.167,11.0,39.0,50.0,29.0,7.0,4.0,12.0,19.0,112.0,45.0,2017
1867,21700733,NOP,20937965620,38.0,85.0,4.686,9.0,35.0,2.4859999999999998,18.0,25.0,2.75,7.0,40.0,47.0,23.0,9.0,6.0,15.0,20.0,103.0,-45.0,2017
1868,21700734,CLE,20937965607,42.0,83.0,4.765000000000001,15.0,35.0,3.0,22.0,26.0,6.889,4.0,41.0,45.0,27.0,2.0,3.0,10.0,14.0,121.0,85.0,2017
1869,21700734,DET,20937965945,40.0,95.0,4.22,14.0,36.0,1.823,10.0,13.0,4.0,7.0,36.0,43.0,31.0,5.0,6.0,6.0,23.0,104.0,-85.0,2017
1870,21700735,LAL,19327352964,40.0,91.0,4.637,8.0,25.0,3.0,23.0,33.0,5.531000000000001,13.0,31.0,44.0,22.0,9.0,4.0,14.0,21.0,111.0,-60.0,2017
1871,21700735,TOR,20937965893,46.0,92.0,5.111,12.0,31.0,5.0,19.0,25.0,4.8,12.0,41.0,53.0,23.0,4.0,4.0,14.0,23.0,123.0,60.0,2017
1872,21700736,OKC,20937965880,45.0,92.0,3.999,10.0,33.0,1.4769999999999999,22.0,30.0,2.7119999999999997,17.0,24.0,41.0,21.0,7.0,3.0,10.0,25.0,122.0,50.0,2017
1873,21700736,PHI,19327353060,38.0,76.0,5.056,11.0,29.0,2.016,25.0,31.0,7.633,12.0,28.0,40.0,19.0,7.0,5.0,14.0,26.0,112.0,-50.0,2017
1874,21700737,SAC,19327353096,35.0,82.0,3.171,18.0,34.0,3.214,10.0,11.0,2.667,6.0,28.0,34.0,21.0,5.0,3.0,9.0,20.0,98.0,-75.0,2017
1875,21700737,SAS,20937965867,45.0,90.0,6.469,11.0,25.0,2.558,12.0,17.0,3.821,13.0,39.0,52.0,33.0,4.0,2.0,7.0,13.0,113.0,75.0,2017
1876,21700738,CHA,20937965958,37.0,83.0,4.292,9.0,31.0,2.1,13.0,20.0,3.157,11.0,29.0,40.0,18.0,5.0,2.0,16.0,14.0,96.0,-45.0,2017
1877,21700738,IND,20937965802,45.0,83.0,4.832,6.0,21.0,1.25,9.0,11.0,4.333,6.0,32.0,38.0,28.0,7.0,3.0,12.0,19.0,105.0,45.0,2017
1878,21700739,ATL,20937965581,39.0,79.0,6.5040000000000004,13.0,34.0,4.234,14.0,16.0,3.556,8.0,36.0,44.0,27.0,8.0,8.0,21.0,18.0,105.0,25.0,2017
1879,21700739,MIN,20937965750,39.0,83.0,4.181,7.0,19.0,2.333,15.0,18.0,4.167,7.0,28.0,35.0,24.0,15.0,5.0,13.0,18.0,100.0,-25.0,2017
1880,21700740,MEM,19327353156,47.0,83.0,5.465,11.0,22.0,3.6,15.0,18.0,6.0,12.0,26.0,38.0,29.0,7.0,9.0,20.0,27.0,120.0,55.0,2017
1881,21700740,PHX,19327353072,38.0,82.0,3.843,7.0,23.0,1.4660000000000002,26.0,36.0,5.484,15.0,22.0,37.0,20.0,11.0,2.0,19.0,20.0,109.0,-55.0,2017
1882,21700741,MIL,20937965737,38.0,80.0,5.2620000000000005,11.0,28.0,2.867,20.0,22.0,4.5,8.0,34.0,42.0,26.0,6.0,8.0,9.0,19.0,107.0,60.0,2017
1883,21700741,PHI,19327353060,36.0,82.0,4.843,2.0,26.0,0.625,21.0,23.0,7.167,10.0,33.0,43.0,22.0,5.0,4.0,14.0,17.0,95.0,-60.0,2017
1884,21700742,DAL,17716740162,33.0,86.0,4.234,8.0,29.0,2.1759999999999997,14.0,16.0,4.583,11.0,29.0,40.0,20.0,10.0,3.0,12.0,22.0,88.0,-35.0,2017
1885,21700742,MIA,19327352976,34.0,75.0,3.928,12.0,31.0,2.19,15.0,19.0,5.0,11.0,30.0,41.0,23.0,9.0,11.0,16.0,19.0,95.0,35.0,2017
1886,21700743,BOS,20937965594,43.0,91.0,4.245,17.0,36.0,3.95,8.0,10.0,2.6,10.0,30.0,40.0,28.0,4.0,6.0,9.0,19.0,111.0,5.0,2017
1887,21700743,DEN,20937965659,42.0,93.0,3.288,10.0,33.0,1.6,16.0,21.0,4.857,15.0,32.0,47.0,31.0,4.0,3.0,10.0,14.0,110.0,-5.0,2017
1888,21700744,OKC,20937965880,30.0,80.0,2.9770000000000003,9.0,32.0,2.167,27.0,34.0,5.971,14.0,38.0,52.0,19.0,7.0,8.0,20.0,24.0,96.0,-30.0,2017
1889,21700744,WAS,19327353168,34.0,89.0,3.122,7.0,25.0,1.7160000000000002,27.0,29.0,6.6,7.0,36.0,43.0,27.0,8.0,7.0,12.0,28.0,102.0,30.0,2017
1890,21700745,BKN,20937965763,36.0,87.0,4.8229999999999995,9.0,37.0,2.153,14.0,16.0,6.4670000000000005,11.0,38.0,49.0,15.0,6.0,3.0,17.0,21.0,95.0,-80.0,2017
1891,21700745,NYK,20937965776,39.0,89.0,4.204,13.0,26.0,2.517,20.0,25.0,5.6,12.0,35.0,47.0,22.0,6.0,6.0,11.0,13.0,111.0,80.0,2017
1892,21700746,MIN,20937965750,42.0,85.0,5.82,5.0,12.0,2.834,15.0,24.0,4.833,10.0,30.0,40.0,21.0,4.0,2.0,8.0,19.0,104.0,-25.0,2017
1893,21700746,TOR,20937965893,39.0,81.0,4.635,9.0,29.0,2.133,22.0,26.0,5.742,9.0,30.0,39.0,28.0,3.0,4.0,8.0,18.0,109.0,25.0,2017
1894,21700747,CLE,20937965607,38.0,84.0,4.282,13.0,35.0,3.84,25.0,32.0,4.479,7.0,34.0,41.0,24.0,2.0,5.0,15.0,22.0,114.0,-55.0,2017
1895,21700747,DET,17716740415,49.0,93.0,4.9350000000000005,9.0,23.0,2.417,18.0,28.0,3.654,8.0,39.0,47.0,30.0,12.0,5.0,10.0,27.0,125.0,55.0,2017
1896,21700748,HOU,17716740195,39.0,77.0,3.4589999999999996,13.0,35.0,2.11,23.0,28.0,2.944,8.0,32.0,40.0,17.0,5.0,5.0,12.0,15.0,114.0,35.0,2017
1897,21700748,ORL,19327353036,42.0,83.0,5.969,15.0,31.0,3.283,8.0,10.0,3.417,7.0,26.0,33.0,26.0,6.0,4.0,10.0,22.0,107.0,-35.0,2017
1898,21700749,NOP,20937965620,39.0,77.0,5.4750000000000005,9.0,25.0,2.567,16.0,22.0,4.15,2.0,34.0,36.0,26.0,7.0,8.0,15.0,18.0,103.0,-55.0,2017
1899,21700749,SAC,19327353096,46.0,97.0,4.751,10.0,26.0,2.599,12.0,14.0,5.25,14.0,35.0,49.0,22.0,7.0,1.0,14.0,21.0,114.0,55.0,2017
1900,21700750,DEN,20937965659,40.0,86.0,4.465,10.0,23.0,2.85,14.0,14.0,4.0,10.0,28.0,38.0,22.0,11.0,6.0,13.0,14.0,104.0,-10.0,2017
1901,21700750,SAS,20937965867,46.0,92.0,4.42,9.0,24.0,3.0,5.0,5.0,3.0,13.0,30.0,43.0,33.0,4.0,9.0,16.0,15.0,106.0,10.0,2017
1902,21700751,GSW,19327352928,39.0,85.0,4.4510000000000005,5.0,25.0,1.0759999999999998,16.0,21.0,3.875,11.0,26.0,37.0,27.0,10.0,7.0,19.0,16.0,99.0,-150.0,2017
1903,21700751,UTA,20937965906,53.0,91.0,6.326,14.0,28.0,3.567,9.0,14.0,3.75,7.0,35.0,42.0,25.0,16.0,3.0,11.0,22.0,129.0,150.0,2017
1904,21700752,LAC,17716740206,35.0,85.0,4.019,6.0,22.0,2.1719999999999997,20.0,26.0,4.7219999999999995,9.0,41.0,50.0,22.0,5.0,7.0,13.0,17.0,96.0,-40.0,2017
1905,21700752,POR,20937965841,36.0,98.0,3.3890000000000002,13.0,30.0,2.382,19.0,22.0,3.667,18.0,41.0,59.0,21.0,12.0,6.0,12.0,21.0,104.0,40.0,2017
1906,21700753,IND,20937965802,37.0,70.0,4.836,10.0,26.0,3.462,21.0,31.0,4.501,8.0,25.0,33.0,20.0,16.0,4.0,14.0,15.0,105.0,20.0,2017
1907,21700753,MEM,20937965919,39.0,82.0,4.65,12.0,26.0,2.867,11.0,15.0,3.75,14.0,27.0,41.0,20.0,10.0,1.0,18.0,21.0,101.0,-20.0,2017
1908,21700754,LAL,19327352964,39.0,83.0,5.427,4.0,20.0,1.233,23.0,30.0,7.107,11.0,32.0,43.0,18.0,7.0,1.0,16.0,18.0,105.0,-110.0,2017
1909,21700754,ORL,19327353036,44.0,81.0,6.036,18.0,32.0,4.347,21.0,29.0,4.536,4.0,31.0,35.0,28.0,13.0,4.0,14.0,23.0,127.0,110.0,2017
1910,21700755,ATL,20937965581,39.0,77.0,6.025,12.0,32.0,3.338,20.0,22.0,6.0,4.0,25.0,29.0,26.0,5.0,4.0,9.0,16.0,110.0,-65.0,2017
1911,21700755,CHA,19327353192,46.0,90.0,4.731,17.0,32.0,4.359,14.0,18.0,4.181,12.0,30.0,42.0,29.0,6.0,1.0,10.0,21.0,123.0,65.0,2017
1912,21700756,BKN,20937965763,39.0,77.0,5.248,13.0,32.0,4.05,25.0,28.0,3.667,9.0,30.0,39.0,19.0,3.0,9.0,11.0,26.0,116.0,40.0,2017
1913,21700756,PHI,20937965815,36.0,76.0,5.009,7.0,18.0,2.45,29.0,34.0,4.757,6.0,27.0,33.0,17.0,7.0,5.0,8.0,21.0,108.0,-40.0,2017
1914,21700757,CLE,20937965607,28.0,80.0,3.1020000000000003,6.0,26.0,1.6669999999999998,29.0,38.0,6.469,7.0,38.0,45.0,18.0,9.0,5.0,16.0,20.0,91.0,10.0,2017
1915,21700757,MIA,17716740228,36.0,83.0,3.815,3.0,28.0,0.593,14.0,25.0,2.875,6.0,46.0,52.0,17.0,8.0,5.0,19.0,25.0,89.0,-10.0,2017
1916,21700758,BOS,19327352856,40.0,83.0,4.609,11.0,26.0,3.833,12.0,20.0,2.834,5.0,44.0,49.0,27.0,8.0,3.0,9.0,22.0,103.0,150.0,2017
1917,21700758,NYK,20937965776,28.0,87.0,3.237,3.0,17.0,1.033,14.0,21.0,6.166,9.0,35.0,44.0,16.0,4.0,4.0,14.0,17.0,73.0,-150.0,2017
1918,21700759,CHI,20937965633,41.0,99.0,5.207,13.0,34.0,3.012,13.0,22.0,4.404,12.0,24.0,36.0,19.0,10.0,4.0,6.0,16.0,108.0,-80.0,2017
1919,21700759,POR,20937965841,46.0,82.0,6.5360000000000005,15.0,32.0,3.35,17.0,20.0,5.0,5.0,43.0,48.0,21.0,3.0,6.0,17.0,19.0,124.0,80.0,2017
1920,21700760,DAL,19327352904,32.0,88.0,3.854,10.0,36.0,1.929,14.0,26.0,4.377,15.0,34.0,49.0,18.0,11.0,4.0,12.0,18.0,88.0,-70.0,2017
1921,21700760,PHX,20937965828,40.0,83.0,4.918,11.0,30.0,3.548,11.0,15.0,3.3,8.0,39.0,47.0,23.0,9.0,3.0,17.0,29.0,102.0,70.0,2017
1922,21700761,DET,20937965945,35.0,76.0,3.6750000000000003,7.0,25.0,1.316,27.0,37.0,5.763,4.0,37.0,41.0,20.0,8.0,4.0,7.0,19.0,104.0,10.0,2017
1923,21700761,MEM,20937965919,40.0,96.0,4.404,8.0,31.0,2.592,14.0,14.0,4.0,10.0,39.0,49.0,22.0,3.0,3.0,9.0,24.0,102.0,-10.0,2017
1924,21700762,TOR,19327353132,44.0,83.0,5.132,12.0,29.0,2.964,19.0,24.0,4.781000000000001,8.0,24.0,32.0,20.0,7.0,3.0,18.0,26.0,119.0,-15.0,2017
1925,21700762,WAS,19327353168,44.0,85.0,5.606,10.0,30.0,2.625,24.0,26.0,6.25,12.0,32.0,44.0,30.0,10.0,2.0,16.0,21.0,122.0,15.0,2017
1926,21700763,MIL,20937965737,32.0,85.0,4.756,6.0,29.0,2.036,19.0,25.0,5.556,15.0,28.0,43.0,19.0,6.0,1.0,15.0,21.0,89.0,-95.0,2017
1927,21700763,MIN,20937965750,42.0,78.0,5.888,7.0,19.0,2.233,17.0,20.0,4.909,4.0,35.0,39.0,27.0,8.0,7.0,13.0,15.0,108.0,95.0,2017
1928,21700764,HOU,17716740195,37.0,83.0,3.594,14.0,42.0,1.823,14.0,17.0,5.3,7.0,31.0,38.0,20.0,10.0,7.0,9.0,16.0,102.0,55.0,2017
1929,21700764,SAS,20937965867,35.0,83.0,4.995,6.0,24.0,1.762,15.0,17.0,6.0,9.0,37.0,46.0,21.0,7.0,5.0,16.0,12.0,91.0,-55.0,2017
1930,21700765,DEN,20937965659,50.0,97.0,4.196,15.0,38.0,2.01,12.0,17.0,4.833,9.0,34.0,43.0,32.0,3.0,10.0,11.0,17.0,127.0,15.0,2017
1931,21700765,OKC,20937965880,51.0,98.0,4.154,9.0,28.0,1.425,13.0,17.0,2.417,9.0,31.0,40.0,34.0,5.0,6.0,7.0,18.0,124.0,-15.0,2017
1932,21700766,CHA,20937965958,44.0,83.0,4.183,15.0,33.0,1.703,30.0,34.0,5.047,11.0,32.0,43.0,27.0,5.0,2.0,15.0,21.0,133.0,35.0,2017
1933,21700766,IND,19327353048,44.0,87.0,4.11,12.0,29.0,2.55,26.0,28.0,6.409,7.0,24.0,31.0,21.0,10.0,6.0,11.0,25.0,126.0,-35.0,2017
1934,21700767,ATL,20937965581,34.0,80.0,3.3970000000000002,11.0,31.0,2.388,31.0,34.0,5.9,4.0,32.0,36.0,21.0,6.0,4.0,12.0,18.0,110.0,-45.0,2017
1935,21700767,BOS,19327352856,45.0,89.0,3.878,11.0,24.0,2.683,18.0,20.0,6.25,7.0,35.0,42.0,26.0,8.0,3.0,11.0,23.0,119.0,45.0,2017
1936,21700768,BKN,20937965763,37.0,82.0,4.691,9.0,29.0,2.866,16.0,23.0,4.5169999999999995,5.0,33.0,38.0,20.0,7.0,8.0,11.0,18.0,99.0,-15.0,2017
1937,21700768,LAL,19327352964,39.0,92.0,3.807,10.0,26.0,2.6,14.0,20.0,3.5,18.0,38.0,56.0,21.0,5.0,6.0,15.0,18.0,102.0,15.0,2017
1938,21700769,POR,20937965841,37.0,73.0,5.2780000000000005,7.0,21.0,3.596,24.0,33.0,7.175,4.0,32.0,36.0,20.0,4.0,2.0,10.0,15.0,105.0,-125.0,2017
1939,21700769,TOR,19327353132,46.0,99.0,5.1850000000000005,19.0,40.0,4.866,19.0,21.0,5.625,17.0,25.0,42.0,21.0,5.0,4.0,6.0,23.0,130.0,125.0,2017
1940,21700770,MIA,17716740228,34.0,87.0,3.435,12.0,37.0,1.874,17.0,26.0,3.875,16.0,33.0,49.0,20.0,3.0,5.0,11.0,16.0,97.0,-30.0,2017
1941,21700770,PHI,17716740305,42.0,85.0,5.731,8.0,24.0,1.858,11.0,15.0,3.0,9.0,30.0,39.0,28.0,9.0,4.0,10.0,23.0,103.0,30.0,2017
1942,21700771,MIL,20937965737,33.0,76.0,4.391,7.0,24.0,2.249,19.0,26.0,5.001,4.0,32.0,36.0,18.0,10.0,8.0,11.0,21.0,92.0,10.0,2017
1943,21700771,NYK,20937965776,36.0,89.0,4.659,5.0,25.0,2.1990000000000003,13.0,17.0,3.071,18.0,39.0,57.0,24.0,7.0,4.0,18.0,21.0,90.0,-10.0,2017
1944,21700772,NOP,17716740140,46.0,90.0,4.364,13.0,24.0,3.6,9.0,13.0,2.75,5.0,36.0,41.0,30.0,10.0,2.0,16.0,20.0,114.0,70.0,2017
1945,21700772,OKC,20937965880,37.0,97.0,3.194,9.0,36.0,1.531,17.0,20.0,4.7,15.0,37.0,52.0,24.0,6.0,5.0,16.0,18.0,100.0,-70.0,2017
1946,21700773,PHX,20937965828,36.0,87.0,5.698,9.0,33.0,3.367,16.0,19.0,5.167,6.0,26.0,32.0,19.0,7.0,5.0,12.0,25.0,97.0,-160.0,2017
1947,21700773,UTA,19327353144,51.0,90.0,6.673,15.0,29.0,2.845,12.0,17.0,3.5,9.0,42.0,51.0,30.0,7.0,6.0,11.0,21.0,129.0,160.0,2017
1948,21700774,GSW,19327352928,44.0,80.0,4.896,17.0,33.0,2.324,14.0,16.0,3.0,7.0,44.0,51.0,25.0,8.0,4.0,25.0,19.0,119.0,75.0,2017
1949,21700774,SAC,20937965854,42.0,95.0,4.08,10.0,25.0,2.154,10.0,15.0,4.3,6.0,27.0,33.0,22.0,16.0,3.0,10.0,14.0,104.0,-75.0,2017
1950,21700775,CHI,19327352892,35.0,97.0,3.531,12.0,37.0,1.867,21.0,21.0,6.0,13.0,35.0,48.0,22.0,6.0,4.0,11.0,20.0,103.0,-50.0,2017
1951,21700775,LAC,20937965698,40.0,88.0,3.836,9.0,25.0,2.5,24.0,28.0,4.0,10.0,44.0,54.0,23.0,4.0,5.0,13.0,18.0,113.0,50.0,2017
1952,21700776,DET,20937965945,44.0,84.0,3.7889999999999997,9.0,26.0,2.5,14.0,17.0,4.083,13.0,36.0,49.0,23.0,7.0,5.0,17.0,12.0,111.0,20.0,2017
1953,21700776,MIA,17716740228,44.0,91.0,3.331,14.0,36.0,2.5780000000000003,5.0,7.0,3.0,7.0,26.0,33.0,30.0,13.0,4.0,11.0,14.0,107.0,-20.0,2017
1954,21700777,IND,19327353048,35.0,79.0,3.891,9.0,27.0,1.804,21.0,25.0,5.6899999999999995,6.0,36.0,42.0,25.0,15.0,8.0,13.0,19.0,100.0,40.0,2017
1955,21700777,PHI,17716740305,33.0,87.0,4.406,10.0,32.0,2.3579999999999997,16.0,24.0,3.8000000000000003,15.0,34.0,49.0,21.0,8.0,2.0,18.0,21.0,92.0,-40.0,2017
1956,21700778,ORL,19327353036,34.0,77.0,4.962,10.0,32.0,2.286,20.0,22.0,5.583,10.0,25.0,35.0,17.0,12.0,4.0,20.0,15.0,98.0,-85.0,2017
1957,21700778,WAS,19327353168,46.0,85.0,6.763,7.0,26.0,1.875,16.0,18.0,7.25,12.0,26.0,38.0,35.0,14.0,6.0,14.0,19.0,115.0,85.0,2017
1958,21700779,CLE,20937965607,34.0,87.0,4.792,8.0,30.0,2.0,12.0,16.0,4.25,5.0,42.0,47.0,22.0,4.0,3.0,11.0,16.0,88.0,-160.0,2017
1959,21700779,HOU,17716740195,44.0,93.0,5.402,19.0,51.0,2.38,13.0,16.0,5.0,6.0,47.0,53.0,28.0,6.0,5.0,8.0,19.0,120.0,160.0,2017
1960,21700780,MIN,20937965750,48.0,95.0,4.477,10.0,21.0,3.416,12.0,16.0,3.417,12.0,38.0,50.0,21.0,9.0,3.0,12.0,13.0,118.0,55.0,2017
1961,21700780,NOP,19327352880,42.0,101.0,3.934,8.0,33.0,1.934,15.0,17.0,3.6,18.0,33.0,51.0,23.0,9.0,8.0,13.0,11.0,107.0,-55.0,2017
1962,21700781,SAS,20937965867,44.0,91.0,4.731,10.0,26.0,2.762,13.0,18.0,3.584,11.0,25.0,36.0,25.0,9.0,5.0,12.0,27.0,111.0,-45.0,2017
1963,21700781,UTA,19327353144,39.0,69.0,6.246,12.0,23.0,4.15,30.0,36.0,7.281000000000001,5.0,32.0,37.0,26.0,6.0,5.0,17.0,19.0,120.0,45.0,2017
1964,21700782,DEN,20937965659,39.0,91.0,3.785,12.0,29.0,4.016,25.0,29.0,5.024,16.0,32.0,48.0,28.0,7.0,0.0,15.0,17.0,115.0,35.0,2017
1965,21700782,GSW,20937965672,43.0,86.0,4.2,8.0,31.0,1.2029999999999998,14.0,23.0,3.528,11.0,31.0,42.0,28.0,9.0,10.0,13.0,23.0,108.0,-35.0,2017
1966,21700783,DAL,19327352904,41.0,83.0,5.032,13.0,41.0,2.469,11.0,14.0,3.571,9.0,27.0,36.0,28.0,8.0,0.0,13.0,12.0,106.0,35.0,2017
1967,21700783,SAC,20937965854,43.0,82.0,6.0729999999999995,8.0,27.0,1.783,5.0,6.0,2.5,7.0,25.0,32.0,23.0,11.0,3.0,16.0,21.0,99.0,-35.0,2017
1968,21700784,BOS,19327352856,35.0,85.0,3.91,15.0,36.0,3.4330000000000003,12.0,17.0,4.333,9.0,42.0,51.0,24.0,3.0,6.0,11.0,16.0,97.0,5.0,2017
1969,21700784,POR,20937965841,36.0,91.0,2.754,13.0,31.0,2.0549999999999997,11.0,14.0,2.875,10.0,36.0,46.0,21.0,4.0,9.0,8.0,17.0,96.0,-5.0,2017
1970,21700785,BKN,20937965763,37.0,90.0,4.659,9.0,29.0,3.4339999999999997,11.0,14.0,4.917,11.0,25.0,36.0,25.0,5.0,1.0,9.0,19.0,94.0,-75.0,2017
1971,21700785,MIL,20937965737,42.0,81.0,4.345,8.0,19.0,3.542,17.0,21.0,5.6,14.0,40.0,54.0,19.0,3.0,7.0,13.0,16.0,109.0,75.0,2017
1972,21700786,ATL,20937965581,35.0,87.0,4.427,15.0,33.0,3.437,14.0,19.0,3.75,13.0,31.0,44.0,25.0,6.0,3.0,16.0,12.0,99.0,15.0,2017
1973,21700786,NYK,20937965776,41.0,94.0,4.058,5.0,23.0,1.499,9.0,15.0,3.317,16.0,32.0,48.0,16.0,10.0,8.0,15.0,16.0,96.0,-15.0,2017
1974,21700787,MEM,19327353156,29.0,81.0,3.431,8.0,25.0,2.5330000000000004,20.0,23.0,6.191,13.0,32.0,45.0,17.0,7.0,6.0,19.0,23.0,86.0,-75.0,2017
1975,21700787,TOR,20937965893,41.0,89.0,5.3020000000000005,6.0,35.0,1.8339999999999999,13.0,15.0,6.25,10.0,34.0,44.0,21.0,13.0,7.0,11.0,20.0,101.0,75.0,2017
1976,21700788,LAL,19327352964,42.0,86.0,4.487,13.0,30.0,2.765,11.0,18.0,3.5,8.0,32.0,40.0,24.0,6.0,7.0,19.0,20.0,108.0,20.0,2017
1977,21700788,OKC,20937965880,40.0,89.0,3.398,7.0,25.0,2.0,17.0,25.0,4.0,13.0,33.0,46.0,17.0,13.0,6.0,17.0,18.0,104.0,-20.0,2017
1978,21700789,CHA,20937965958,40.0,96.0,4.33,10.0,38.0,1.767,25.0,29.0,7.4670000000000005,13.0,30.0,43.0,24.0,12.0,6.0,8.0,17.0,115.0,25.0,2017
1979,21700789,PHX,20937965828,41.0,77.0,4.613,15.0,29.0,3.592,13.0,13.0,5.0,2.0,37.0,39.0,24.0,4.0,4.0,19.0,25.0,110.0,-25.0,2017
1980,21700790,DET,20937965945,44.0,88.0,6.193,15.0,30.0,3.9619999999999997,8.0,12.0,3.417,10.0,41.0,51.0,36.0,7.0,4.0,14.0,14.0,111.0,100.0,2017
1981,21700790,POR,20937965841,37.0,94.0,4.769,10.0,33.0,3.066,7.0,8.0,3.0,13.0,32.0,45.0,18.0,9.0,5.0,13.0,14.0,91.0,-100.0,2017
1982,21700791,IND,17716740294,37.0,80.0,3.626,12.0,29.0,1.9820000000000002,16.0,25.0,3.607,8.0,27.0,35.0,19.0,6.0,2.0,16.0,18.0,102.0,-45.0,2017
1983,21700791,WAS,19327353168,45.0,82.0,5.896,7.0,25.0,1.733,14.0,17.0,4.55,7.0,36.0,43.0,29.0,8.0,1.0,14.0,23.0,111.0,45.0,2017
1984,21700792,MIA,17716740228,40.0,93.0,3.319,3.0,23.0,0.536,26.0,35.0,5.317,17.0,36.0,53.0,21.0,5.0,4.0,12.0,19.0,109.0,-10.0,2017
1985,21700792,ORL,19327353036,41.0,84.0,5.26,13.0,30.0,3.527,16.0,19.0,5.917,5.0,34.0,39.0,25.0,8.0,5.0,11.0,26.0,111.0,10.0,2017
1986,21700793,NOP,19327352880,47.0,93.0,5.307,8.0,22.0,1.734,7.0,13.0,2.75,6.0,24.0,30.0,24.0,10.0,6.0,14.0,15.0,109.0,-120.0,2017
1987,21700793,UTA,20937965906,52.0,89.0,5.813,14.0,21.0,5.133,15.0,17.0,4.5,9.0,36.0,45.0,29.0,6.0,5.0,13.0,18.0,133.0,120.0,2017
1988,21700794,CHA,20937965958,39.0,77.0,4.761,11.0,26.0,2.262,15.0,24.0,3.533,5.0,31.0,36.0,21.0,7.0,1.0,10.0,16.0,104.0,-85.0,2017
1989,21700794,DEN,20937965659,46.0,81.0,5.578,18.0,34.0,4.548,11.0,13.0,4.3,5.0,36.0,41.0,30.0,10.0,2.0,11.0,15.0,121.0,85.0,2017
1990,21700795,CHI,20937965633,32.0,80.0,2.691,14.0,36.0,2.1870000000000003,20.0,24.0,4.8,9.0,37.0,46.0,20.0,6.0,1.0,12.0,21.0,98.0,-30.0,2017
